Nome,CNPJ,setor_economico_bovespa,data,ValorMercado,TotEmFiLP,TotEmFiCP,Receita,PtLqCo,PasNoCir,PasCir,LucroLiquido,Imobil,Fornec,CxOper,Estoques,EBIT,DvPgCP,DeprAmor,ClieCP,CtaRecCP,DpInCP,CaixaEEqCx,AtivoTot,AtvCir,ApFiVrJuLP,AplFin,ApFiVrJuCP,AFAvCAmLP,AFAvCAmCP,linha_na,aplfin,caixaeqvcaixa,contasreceber
Santanense,21255567000189,Consumo cíclico,Jun 2013,233703.35,28698,23073,196466,272164,43412,59454,27134,144202,17464,4109,57744,35372,304,5257,0,118344,0,2447,375030,194745,0,0,0,0,0,1,0,2447,118344
Santanense,21255567000189,Consumo cíclico,Set 2013,222190.19,40910,42070,297963,277004,55207,72938,31976,161570,12318,-5430,67761,42922,303,8550,0,115763,0,5479,405149,204817,0,0,0,0,0,1,0,5479,115763
Santanense,21255567000189,Consumo cíclico,Dez 2013,239479.14,41598,55571,385145,272420,55061,89425,35381,171303,15102,-10465,87757,48336,5963,12512,0,92014,0,12857,416906,209818,0,0,0,0,0,1,0,12857,92014
Santanense,21255567000189,Consumo cíclico,Mar 2014,194577.01,24921,72503,97563,274509,39665,108454,2096,185938,16535,6757,82590,5463,5933,3901,0,103323,0,0,422628,203109,0,0,0,0,0,1,0,0,103323
Santanense,21255567000189,Consumo cíclico,Jun 2014,179753.2,29344,91753,200436,273109,43354,121268,2303,180319,13911,-4565,83746,7176,356,7670,0,116488,0,8572,437731,223455,0,0,0,0,0,1,0,8572,116488
Santanense,21255567000189,Consumo cíclico,Set 2014,147099.93,41611,78133,307878,273654,63263,111104,2792,180945,15311,-6758,93067,11139,298,11076,0,117395,0,7182,448021,234887,0,0,0,0,0,1,0,7182,117395
Santanense,21255567000189,Consumo cíclico,Dez 2014,127517.31,38280,87093,406434,271591,50881,118933,959,157970,17556,-28453,101097,10880,526,14061,0,108003,0,7738,441405,232660,0,0,0,0,0,1,0,7738,108003
Santanense,21255567000189,Consumo cíclico,Mar 2015,116881.57,37447,83399,96559,271041,49503,125201,-543,157521,26764,13811,96084,2276,524,2606,0,119231,0,7286,445745,237910,0,0,0,0,0,1,0,7286,119231
Santanense,21255567000189,Consumo cíclico,Jun 2015,87391.3,20958,82966,188945,267671,34007,144727,-3916,156243,45388,17332,104686,-39,295,5218,0,119117,0,12044,446405,252329,0,0,0,0,0,1,0,12044,119117
Santanense,21255567000189,Consumo cíclico,Set 2015,78711.13,20563,92560,269567,259942,32725,135356,-11629,154969,28955,15766,106591,-7015,286,7878,0,98147,0,7870,428023,230688,0,0,0,0,0,1,0,7870,98147
Santanense,21255567000189,Consumo cíclico,Dez 2015,91912.7,20168,114603,339573,250550,30769,141916,-21051,153364,15358,-6777,107836,-16382,286,10890,0,85879,0,7938,423235,221688,0,0,0,0,0,1,0,7938,85879
Santanense,21255567000189,Consumo cíclico,Mar 2016,90010.3,19773,101118,87757,249659,30829,145088,-907,151851,30463,8965,97999,-1054,286,2836,0,102837,0,6240,425576,227794,0,0,0,0,0,1,0,6240,102837
Santanense,21255567000189,Consumo cíclico,Jun 2016,60888.31,14045,118961,178224,246843,23999,157438,-3732,149116,22937,2339,89223,-2710,286,5643,0,108389,0,12435,428280,230007,0,0,0,0,0,1,0,12435,108389
Santanense,21255567000189,Consumo cíclico,Set 2016,73300.58,15810,100198,277408,245404,25899,149461,-5171,146466,31289,24076,77302,-1248,286,8603,0,107725,0,8631,420764,216576,0,0,0,0,0,1,0,8631,107725
Santanense,21255567000189,Consumo cíclico,Dez 2016,63510.41,27348,123867,376607,247420,37979,150600,-3158,145220,12901,18677,70780,4957,286,11535,0,101631,0,12295,435999,198846,0,0,0,0,0,1,0,12295,101631
Santanense,21255567000189,Consumo cíclico,Mar 2017,92478.35,21017,130419,93399,248509,31680,173336,1089,142177,27141,25115,68024,4614,286,2868,0,102278,0,17631,453525,199970,0,0,0,0,0,1,0,17631,102278
Santanense,21255567000189,Consumo cíclico,Jun 2017,84414.11,41728,122471,203462,250886,52459,166315,3464,141165,25871,26111,69331,13323,285,5738,0,106393,0,7252,469660,193169,0,0,0,0,0,1,0,7252,106393
Santanense,21255567000189,Consumo cíclico,Set 2017,114067.66,40191,130149,319423,260451,52645,174533,13021,140440,22440,35192,66444,27447,285,8579,0,109819,0,6268,487629,192096,0,0,0,0,0,1,0,6268,109819
Santanense,21255567000189,Consumo cíclico,Dez 2017,142746.68,56676,136093,418543,262641,68622,182697,19944,138418,23086,29881,87796,36363,3891,11441,0,97038,0,14788,513960,211794,0,0,0,0,0,1,0,14788,97038
Santanense,21255567000189,Consumo cíclico,Mar 2018,156614.46,46114,136956,102095,270479,57935,197132,7831,136466,37279,17602,99188,11849,3861,2812,0,95610,0,17912,525546,226321,0,0,0,0,0,1,0,17912,95610
Santanense,21255567000189,Consumo cíclico,Jun 2018,140457.52,59047,146578,205675,199630,65974,264163,13961,134958,19535,-108,93092,22043,77369,5651,0,105735,0,16714,529767,306736,0,0,0,0,0,1,0,16714,105735
Santanense,21255567000189,Consumo cíclico,Set 2018,158592.38,100360,153536,327419,205432,104617,200234,19454,133914,22425,-54838,112693,35080,1232,8500,0,117679,0,3414,510283,273924,0,0,0,0,0,1,0,3414,117679
Santanense,21255567000189,Consumo cíclico,Dez 2018,186649.18,112828,173856,437418,277613,127014,224707,71788,134224,17451,-111168,118966,120242,13846,11351,0,113579,0,4581,629334,277103,0,0,0,0,0,1,0,4581,113579
Santanense,21255567000189,Consumo cíclico,Mar 2019,198274.01,95022,186705,114813,276321,107992,240374,-1302,131370,18585,7724,110796,3956,13840,3049,0,124685,0,8467,624687,276610,0,0,0,0,0,1,0,8467,124685
Santanense,21255567000189,Consumo cíclico,Jun 2019,193319.3,91225,157848,233960,282221,108024,224934,4599,131300,33607,21581,115090,15021,10795,6132,0,128378,0,9198,615179,260255,0,0,0,0,0,1,0,9198,128378
Santanense,21255567000189,Consumo cíclico,Set 2019,210739.88,90550,159247,354366,286680,104204,221857,9045,129641,32254,34280,113172,25973,6489,9243,0,129406,0,9569,612741,269370,0,0,0,0,0,1,0,9569,129406
Santanense,21255567000189,Consumo cíclico,Dez 2019,252292.94,89386,128825,461513,288242,115193,194191,10604,128282,42378,59326,116515,34662,1422,12314,0,116770,0,11473,597626,264051,0,0,0,0,0,1,0,11473,116770
Santos Brp,02762121000104,Bens industriais,Dez 2007,3475612.8,105982,38304,89919,1084068,114247,122392,24921,570128,28765,NA,3144,31925,10194,NA,34051,0,359548,0,1320707,424676,0,0,0,0,0,1,0,359548,34051
Santos Brp,02762121000104,Bens industriais,Mar 2008,3567421.44,110229,39469,157145,1102293,118722,104288,18225,530170,28857,48677,2882,27594,0,35043,39536,0,346126,0,1325303,412125,0,0,0,0,0,1,0,346126,39536
Santos Brp,02762121000104,Bens industriais,Jun 2008,3029685.12,109798,45195,330718,1119563,118862,126857,37679,608754,38925,124061,2676,60422,0,72725,35523,0,185290,0,1365282,248087,0,0,0,0,0,1,0,185290,35523
Santos Brp,02762121000104,Bens industriais,Set 2008,2308331.52,157831,47921,522014,1140453,166208,122849,58760,684310,26820,185424,3016,103893,0,110366,48275,0,179202,0,1429510,253990,0,0,0,0,0,1,0,179202,48275
Santos Brp,02762121000104,Bens industriais,Dez 2008,839393.28,138103,113399,727114,1126161,154947,250814,47139,775142,53832,296461,3860,119238,18000,153715,43187,0,167678,0,1531922,250758,0,0,0,0,0,1,0,167678,43187
Santos Brp,02762121000104,Bens industriais,Mar 2009,826277.76,139354,125778,164260,1136674,160110,188983,12744,795214,25471,-6804,4516,30229,2,24578,36655,0,106162,0,1485767,182321,0,0,0,0,0,1,0,106162,36655
Santos Brp,02762121000104,Bens industriais,Jun 2009,1442707.2,135897,319268,316385,1150710,161273,389329,25572,835908,23130,15640,4919,48622,2,50232,35619,0,273230,0,1701312,359167,0,0,0,0,0,1,0,273230,35619
Santos Brp,02762121000104,Bens industriais,Set 2009,1834861.248,362887,336089,482491,1172551,395649,494578,46680,861472,20914,138123,5211,81968,2,77594,49466,0,367839,0,2062778,465800,0,0,0,0,0,1,0,367839,49466
Santos Brp,02762121000104,Bens industriais,Dez 2009,2295216,338062,303157,660783,1136569,381527,501817,41421,883797,116192,207922,5507,115003,31482,110044,51879,0,318163,0,2019913,402641,0,0,0,0,0,1,0,318163,51879
Santos Brp,02762121000104,Bens industriais,Mar 2010,2295216,310590,322904,169885,1139983,359939,431924,2731,851829,32229,-36400,5693,31218,31482,24498,51077,0,270173,0,1931846,353082,0,0,0,0,0,1,0,270173,51077
Santos Brp,02762121000104,Bens industriais,Jun 2010,1967328,366680,147982,361223,1163680,424093,236887,20647,869251,33619,22482,6530,76214,7,49169,56646,0,137069,0,1824660,231307,0,0,0,0,0,1,0,137069,56646
Santos Brp,02762121000104,Bens industriais,Set 2010,2398828.608,324151,165770,605545,1211218,460112,277073,67334,911178,35667,101671,7171,158203,7,73777,79795,0,125276,0,1948403,240769,0,0,0,0,0,1,0,125276,79795
Santos Brp,02762121000104,Bens industriais,Dez 2010,3016569.6,304158,162106,865533,1213709,476747,332321,112036,1017078,53301,137342,7724,209631,40957,100461,68484,0,0,16813,2022777,209359,0,0,90700,0,0,1,90700,16813,68484
Santos Brp,02762121000104,Bens industriais,Mar 2011,3480790.704,286962,305614,254157,1234749,474095,488122,43040,1042100,53310,61620,8963,75993,63818,26518,0,75974,0,5236,2196966,362621,0,0,241978,0,0,1,241978,5236,75974
Santos Brp,02762121000104,Bens industriais,Jun 2012,4064396.04,252525,229446,596122,1376904,407069,343332,104324,1133645,48591,136161,13374,187967,51,61495,0,139381,0,57540,2127305,264191,0,0,29391,0,0,1,29391,57540,139381
Santos Brp,02762121000104,Bens industriais,Set 2012,3852133.8,225814,232922,950466,1457961,400704,353716,183929,1143563,46999,275980,14839,320670,45,93907,0,133852,0,135686,2212381,331324,0,0,29988,0,0,1,29988,135686,133852
Santos Brp,02762121000104,Bens industriais,Dez 2012,3878700.24,267600,165547,1293169,1368901,459834,358267,270212,1143648,57160,449613,15814,424904,64569,126813,0,134799,0,136444,2187002,310907,0,0,0,0,0,1,0,136444,134799
Santos Brp,02762121000104,Bens industriais,Mar 2013,4019861.6,267475,162433,353421,1420484,470142,389518,75281,1130926,64181,92870,16247,122276,96004,33401,0,166488,0,214094,2280144,428201,0,0,0,0,0,1,0,214094,166488
Santos Brp,02762121000104,Bens industriais,Jun 2013,3884613.552,228235,146965,685925,1480173,458224,274207,131080,1130971,60046,207121,16850,221019,75,67452,0,152734,0,140392,2212604,346929,0,0,0,0,0,1,0,140392,152734
Santos Brp,02762121000104,Bens industriais,Set 2013,3524927.112,220989,145891,1021731,1526844,457557,283465,176266,1120788,60035,297233,17284,297513,75,101525,0,174302,0,201230,2267866,406785,0,0,0,0,0,1,0,201230,174302
Santos Brp,02762121000104,Bens industriais,Dez 2013,2520705.66,173847,147847,1377354,1447969,398066,360595,255060,1130366,78928,410813,17613,392421,60054,135579,0,139935,0,122987,2206630,305901,0,0,0,0,0,1,0,122987,139935
Santos Brp,02762121000104,Bens industriais,Mar 2014,2211820.75,164762,143825,280110,1429372,395887,369182,32094,1105696,74857,53880,21335,54968,95454,35229,0,121568,0,0,2194441,315880,0,0,0,0,0,1,0,0,121568
Santos Brp,02762121000104,Bens industriais,Jun 2014,2572473.406,216654,136737,542545,1454788,445169,254939,57271,1084448,60850,112423,21539,100816,104,70401,0,119905,0,137002,2154896,298996,0,0,0,0,0,1,0,137002,119905
Santos Brp,02762121000104,Bens industriais,Set 2014,2188384.252,197699,160585,791107,1472590,427523,272328,73456,1070831,52403,200547,21970,138920,103,104852,0,103205,0,202270,2172441,343497,0,0,0,0,0,1,0,202270,103205
Santos Brp,02762121000104,Bens industriais,Dez 2014,1847851.6,199953,157996,1003545,1429161,431886,301079,91559,1054088,51151,264717,21547,152664,40054,140241,0,86042,0,218409,2162126,353662,0,0,0,0,0,1,0,218409,86042
Santos Brp,02762121000104,Bens industriais,Mar 2015,1441324.248,170493,166304,296994,1437196,331531,332460,15899,1030132,66760,47671,20092,35938,48791,35111,0,84468,0,223077,2101187,369409,0,0,0,0,0,1,0,223077,84468
Santos Brp,02762121000104,Bens industriais,Jun 2015,1702663.26,157147,167793,529082,1443999,323704,272424,20634,1008426,52821,74859,20845,49397,112,70008,0,93375,0,172719,2040127,332725,0,0,0,0,0,1,0,172719,93375
Santos Brp,02762121000104,Bens industriais,Set 2015,1689464.32,225824,140248,754225,1434932,394791,248090,10060,987065,50758,129382,21178,52720,112,107117,0,94355,0,234618,2077813,395800,0,0,0,0,0,1,0,234618,94355
Santos Brp,02762121000104,Bens industriais,Dez 2015,1663066.44,198646,140902,964320,1407218,357302,253931,-18129,981261,59885,167557,22554,15024,3826,131587,0,93142,0,226115,2018451,374037,0,0,0,0,0,1,0,226115,93142
Santos Brp,02762121000104,Bens industriais,Mar 2016,1730381.034,119213,177662,197167,1395756,274232,296474,-12589,963260,68708,29063,23145,-12392,3826,24041,0,83531,0,207443,1966462,340876,0,0,0,0,0,1,0,207443,83531
Santos Brp,02762121000104,Bens industriais,Jun 2016,1636668.56,110286,153547,399455,1391527,266892,264104,-18313,947416,58914,39764,23505,-14257,113,48196,0,83287,0,173305,1922523,313120,0,0,0,0,0,1,0,173305,83287
Santos Brp,02762121000104,Bens industriais,Set 2016,1847851.6,68082,162632,622111,1391951,224436,281345,-19385,930066,59321,76521,23272,-10166,113,72201,0,95847,0,164672,1897732,307320,0,0,0,0,0,1,0,164672,95847
Santos Brp,02762121000104,Bens industriais,Dez 2016,1583872.8,66420,163414,834101,1389132,220322,284389,-19910,919616,73514,121738,23187,-8633,113,96022,0,85999,0,192557,1893843,318463,0,0,0,0,0,1,0,192557,85999
Santos Brp,02762121000104,Bens industriais,Mar 2017,1504679.16,34103,131923,217603,1391822,187444,258510,1939,904299,77288,28193,23023,9270,113,23572,0,98182,0,145727,1837776,286715,0,0,0,0,0,1,0,145727,98182
Santos Brp,02762121000104,Bens industriais,Jun 2017,1346291.88,142800,133769,408685,1371474,290342,269073,-18788,886066,83376,49753,22602,-19166,113,47095,0,86540,0,270770,1930889,400620,0,0,0,0,0,1,0,270770,86540
Santos Brp,02762121000104,Bens industriais,Set 2017,2306387.44,111866,122589,617942,1375812,258444,259729,-17808,868862,84036,59608,22700,-13663,113,70645,0,99703,0,232328,1893985,381560,0,0,0,0,0,1,0,232328,99703
Santos Brp,02762121000104,Bens industriais,Dez 2017,2240301.84,61056,172042,824052,1330820,1091543,342327,-5321,197235,59587,107589,22737,31590,113,132982,0,96252,0,270731,2764690,403414,0,0,0,0,0,1,0,270731,96252
Santos Brp,02762121000104,Bens industriais,Mar 2018,2338614.41,75259,144991,213718,1331031,1100080,319803,-5963,206636,61479,15795,22831,5604,11,31007,0,101211,0,253436,2750914,391424,0,0,0,0,0,1,0,253436,101211
Santos Brp,02762121000104,Bens industriais,Jun 2018,1848581.46,108837,109300,444325,1326465,1131876,289308,-9922,209560,60595,29120,22541,17050,13,61921,0,112956,0,247125,2747649,400651,0,0,0,0,0,1,0,247125,112956
Santos Brp,02762121000104,Bens industriais,Set 2018,1742569.62,108129,100645,699980,1336436,1232442,285175,-780,215118,61957,55070,22612,46967,13,92746,0,129242,0,247699,2854053,412337,0,0,0,0,0,1,0,247699,129242
Santos Brp,02762121000104,Bens industriais,Dez 2018,2804739.57,97266,130129,921515,1341127,1217647,299557,2979,238275,54449,75226,23129,65369,720,124166,0,113369,0,253663,2858331,409649,0,0,0,0,0,1,0,253663,113369
Santos Brp,02762121000104,Bens industriais,Mar 2019,2663806.91,75255,142636,227220,1337187,1220179,329022,-9054,275358,56060,21893,23146,327,720,32491,0,109009,0,249317,2886388,403980,0,0,0,0,0,1,0,249317,109009
Santos Brp,02762121000104,Bens industriais,Jun 2019,2897002,350917,129196,492137,1342811,1521910,311845,-2710,294761,65214,24447,22995,26274,13,65286,0,132535,0,183250,3176566,639327,0,0,277059,0,0,1,277059,183250,132535
Santos Brp,02762121000104,Bens industriais,Set 2019,4248891.92,348866,112025,742279,1357503,1551755,294370,5003,297550,65823,74394,23253,52339,13,98586,0,121624,0,217685,3203628,627642,0,0,246556,0,0,1,246556,217685,121624
Santos Brp,02762121000104,Bens industriais,Dez 2019,5461483.34,382320,54076,972594,1352384,1608026,235712,15375,220055,60834,98902,22771,85985,3665,135650,0,120432,0,266376,3196122,598035,0,0,159067,0,0,1,159067,266376,120432
Santos Brp,02762121000104,Bens industriais,Mar 2020,2991296000,384017,52033,223817,1339857,1612659,246175,-13221,219940,58328,22896,22864,3479,3665,35061,0,121004,0,270776,3198691,545612,0,0,102121,0,0,1,102121,270776,121004
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2007,3012580,212655,110148,767022,1679091,745979,217856,67005,1938917,55468,NA,168890,121094,20000,NA,0,0,366964,0,2642926,601431,0,0,0,0,0,1,0,366964,0
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2007,2293900,271651,110267,174563,1668521,805214,282293,-10570,2037793,77034,NA,215657,-22080,20000,NA,0,0,253969,0,2756028,562001,0,0,0,0,0,1,0,253969,0
Sao Martinho,51466860000156,Consumo não cíclico,Set 2007,2288250,356598,119828,353634,1636612,903832,294632,-42479,2072213,88669,-20247,316804,-65642,1,98335,0,0,185992,0,2835076,597519,0,0,0,0,0,1,0,185992,0
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2007,2282600,418006,151992,480920,1629872,953525,331673,-49219,2132111,58615,-29619,313151,-71374,1,131249,0,0,148696,0,2915070,553958,0,0,0,0,0,1,0,148696,0
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2008,2939130,446583,144761,712420,1632192,971618,312813,-46899,2292442,55705,76225,173625,-62323,0,191214,0,0,72534,0,2916623,397740,0,0,0,0,0,1,0,72534,0
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2008,2926700,389296,353241,92056,1630346,926081,488009,-26230,2394811,80410,41969,261125,-28458,0,33157,41876,0,48851,0,3044436,411358,0,0,0,0,0,1,0,48851,41876
Sao Martinho,51466860000156,Consumo não cíclico,Set 2008,2084573.25,717003,352858,286369,1604680,1255829,530336,-66631,2384571,97386,9537,405112,-34816,0,81916,48983,0,206306,0,3390845,745209,0,0,0,0,0,1,0,206306,48983
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2008,1033880.04,740306,403017,507185,1560972,1274182,554673,-105019,2358800,88341,19815,467776,3594,0,138285,35476,0,144780,0,3389827,711899,0,0,0,0,0,1,0,144780,35476
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2009,1297901.5,730486,401115,774443,1593444,1241740,559508,-71865,2481605,76150,245681,296404,40673,0,202506,45544,0,190063,0,3394692,601993,0,0,0,0,0,1,0,190063,45544
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2009,1862206.5,679447,366348,217455,1624046,1170452,544683,28907,2481714,88628,41450,353050,-12921,0,54760,27883,0,112108,0,3339181,580098,0,0,0,0,0,1,0,112108,27883
Sao Martinho,51466860000156,Consumo não cíclico,Set 2009,1873492.6,636035,464922,503752,1645370,1131165,649275,49156,2443521,104475,24724,430430,7325,0,120435,71970,0,119135,0,3425810,706746,0,0,0,0,0,1,0,119135,71970
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2009,1918637,626325,465291,827909,1629165,1116403,670805,72295,2429328,109211,158559,447581,60059,0,192481,62804,0,138610,0,3416373,745920,0,0,0,0,0,1,0,138610,62804
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2010,1838505.69,628393,326746,1183286,1689418,1149342,481794,93196,2548422,74172,411543,218183,111760,6469,261838,41628,0,130634,0,3320554,527289,0,0,0,0,0,1,0,130634,41628
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2010,1574410.95,689510,364433,285451,1925578,1853618,552943,19072,3007749,96947,23782,238112,46228,6469,81212,59459,0,210723,0,4332139,634148,0,0,0,0,0,1,0,210723,59459
Sao Martinho,51466860000156,Consumo não cíclico,Set 2010,2029240.78,727877,419192,624203,1917605,1874279,690963,60748,2987219,135874,83711,409732,111183,0,161748,72236,0,216386,0,4482847,814517,0,0,0,0,0,1,0,216386,72236
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2010,2990816.5,609084,219435,1014488,1927447,1744273,504440,130413,2788683,131681,238309,357877,207973,0,74367,77082,0,249655,0,4176160,750420,0,0,0,0,0,1,0,249655,77082
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2011,2888112.99,570711,140982,1295046,1953486,1736071,340860,142288,2864761,61096,476005,139106,235765,0,330360,0,59673,0,225067,4030417,474062,0,0,0,0,0,1,0,225067,59673
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2012,2315651.136,1437192,357830,290313,1987692,2688605,716682,2378,3255374,101989,12311,199289,30211,0,77856,0,64602,0,793064,5392979,1178465,0,0,0,6679,0,1,6679,793064,64602
Sao Martinho,51466860000156,Consumo não cíclico,Set 2012,2683642.208,1429977,375341,837226,2033665,2694605,785423,52901,3206017,170808,131023,390802,123476,0,225006,0,128899,0,711336,5513693,1335056,0,0,0,6879,0,1,6879,711336,128899
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2012,3142349.028,1423123,444385,1232142,2062466,2624022,762870,60211,3192411,146575,160316,478630,159272,0,344060,0,117805,0,574013,5449358,1303388,0,0,0,7430,0,1,7430,574013,117805
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2013,3193022.847,1618397,363529,1635955,2100617,2868547,663946,72950,3339886,98235,494610,148661,198810,0,453122,0,62667,0,634290,5633110,1031966,0,0,0,9037,0,1,9037,634290,62667
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2013,2888871.9889,1089241,288303,396242,2038631,2178241,680664,34728,2615250,104829,146119,142702,54593,0,101792,0,91096,0,468675,4897536,880264,0,0,0,0,0,1,0,468675,91096
Sao Martinho,51466860000156,Consumo não cíclico,Set 2013,3254750.881,1014523,375370,900499,2075419,2103147,784414,95615,2587013,147662,237299,249795,155061,0,184658,0,140519,0,490698,4962980,1006521,0,0,0,0,0,1,0,490698,140519
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2013,3222080.2348,997905,496535,1213327,2079161,2092658,812189,128573,2614698,135122,262168,313298,207353,0,251663,0,126265,0,442733,4984008,1005363,0,0,0,0,0,1,0,442733,126265
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2014,3482613.16,1151177,439644,1533675,2075952,2268474,693970,135001,2717791,64429,473418,99658,243834,0,306089,0,72106,0,0,5038396,862657,0,0,0,0,0,1,0,0,72106
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2014,4495133.68,1371066,441423,378007,2178354,2508032,773044,60726,2693000,116300,52688,235585,91928,0,78055,0,142813,0,761050,5459430,1300854,0,0,0,0,0,1,0,761050,142813
Sao Martinho,51466860000156,Consumo não cíclico,Set 2014,4417508.1291,1570838,994279,775716,2237661,2892274,1424510,175948,3095693,194242,97521,667313,256764,0,172636,0,137496,0,539068,6554445,1540988,5942,0,0,0,0,1,5942,539068,137496
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2014,4090217.9275,1939215,905135,1272832,2246685,3281250,1251560,229488,3210477,131941,146272,616051,360955,0,317130,0,197359,0,532285,6779495,1616650,6796,0,0,0,0,1,6796,532285,197359
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2015,4369985.8884,2367660,872419,1916044,2616085,3132947,1419892,286058,3383376,95476,806851,177443,455400,0,485205,0,156317,0,1020112,7168924,1749599,5723,0,0,0,0,1,5723,1020112,156317
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2015,4237224.5625,2602785,714281,367180,2716802,3382823,1231939,28295,3344966,158354,-26389,486982,64495,0,106829,0,116745,0,1007813,7331564,1936173,4998,0,0,0,0,1,4998,1007813,116745
Sao Martinho,51466860000156,Consumo não cíclico,Set 2015,4429685.7304,2885098,793777,954844,2445148,3466963,1415950,49349,3274239,170172,134321,702609,179668,0,284432,0,191037,0,592948,7328061,2020235,5156,0,222251,0,0,1,227407,592948,191037
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2015,5176731.1209,2867601,694514,1649531,2485795,3414523,1223322,125369,3268061,152547,220537,657410,332597,0,452359,0,197108,0,345548,7123640,1770246,5270,0,306407,0,0,1,311677,345548,197108
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2016,5442993.8771,2836628,670559,2338730,2648365,3520184,1216712,194331,3409555,113907,749643,229250,467419,0,619663,0,86419,0,266659,7385261,1622245,5423,0,706487,0,0,1,711910,266659,86419
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2016,6009489.3862,1992082,1041037,554746,2802798,2702603,1716938,39669,3952099,162489,-54938,468582,112299,0,135129,0,142494,0,170197,7222339,1988874,5539,0,344794,0,0,1,350333,170197,142494
Sao Martinho,51466860000156,Consumo não cíclico,Set 2016,6593277.6362,2496886,925990,1158420,2857696,3187425,1540341,108582,3904279,237236,89924,777847,240444,0,285551,0,108331,0,212833,7585462,2382737,5735,0,571848,0,0,1,577583,212833,108331
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2016,6576972.636,2538806,911414,1763842,3020877,3279918,1408398,164426,3972578,185882,240390,693590,360976,0,438379,0,207494,0,230412,7709193,2303725,5858,0,482949,0,0,1,488807,230412,207494
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2017,6196259.1514,2219477,1499583,2609519,3403320,3299730,1988833,283867,5288550,138923,949322,256574,668883,0,640181,0,168868,0,142454,8691883,2482050,24667,0,1029113,0,0,1,1053780,142454,168868
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2017,6167572.7664,2873043,1115477,812266,3214610,4243914,1711930,116873,5142518,224495,125107,590604,200198,0,83850,0,303495,0,79786,9170454,3097401,25245,0,1259991,0,0,1,1285236,79786,303495
Sao Martinho,51466860000156,Consumo não cíclico,Set 2017,6379134.8555,3087131,1065178,1426291,3331032,4491185,1577692,169888,4994157,261556,244131,1111886,290827,0,168032,0,215666,0,327559,9399909,3474133,25809,0,1059706,0,0,1,1085515,327559,215666
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2017,6894379.0416,2788032,1303222,2321358,3375083,4138644,1772737,338371,5100886,173396,483269,1022083,560204,0,257133,0,331448,0,373085,9286464,3262689,30319,0,795337,0,0,1,825656,373085,331448
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2018,6149570.735,3238267,686630,3435700,3289775,4603737,1221200,491706,5449912,154146,1505151,334654,799681,0,895582,0,177893,0,140865,9114712,2687858,50669,0,1320851,0,0,1,1371520,140865,177893
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2018,6261827.5881,3810549,406281,757184,3233527,5165342,1107745,103959,5319715,234734,176483,727079,192401,0,74571,0,215030,0,313808,9506614,3212533,46328,0,1255489,0,0,1,1301817,313808,215030
Sao Martinho,51466860000156,Consumo não cíclico,Set 2018,6426704.8411,3639581,743870,1395893,3257083,4990316,1325729,162506,5091788,269970,198648,1365310,308937,0,163809,0,249029,0,197825,9573128,3640232,64195,0,1081116,0,0,1,1145311,197825,249029
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2018,6381100.4945,3577807,698297,2236671,3344615,4926529,1196114,228435,5261507,212265,502282,1131236,462801,0,276171,0,292387,0,152618,9467258,3378654,57319,0,1011196,0,0,1,1068515,152618,292387
Sao Martinho,51466860000156,Consumo não cíclico,Mar 2019,6433720.8944,3697601,754999,3360362,3391010,5100047,1257665,314045,5644660,152713,1680974,232322,698022,0,438185,0,163412,0,197607,9748722,3252700,0,0,1838261,0,0,1,1838261,197607,163412
